Point de vente;Code UIC;Date;TA > 30;TA > 60;Arrivés
Gare de Paris Saint Lazare;262152024.0;2020-07-17;68.0;0.0;412.0
Gare de Paris Saint Lazare;262152024.0;2020-07-21;79.0;0.0;370.0
Gare de Paris Saint Lazare;262152024.0;2020-07-25;66.0;0.0;241.0
Gare de Paris Saint Lazare;262152024.0;2020-07-29;23.0;0.0;444.0
Gare de Paris Saint Lazare;262152024.0;2020-07-30;17.0;0.0;411.0
Gare de Paris Saint Lazare;262152024.0;2020-09-02;26.0;0.0;410.0
Gare de Paris Saint Lazare;262152024.0;2020-09-23;3.0;0.0;309.0
Gare de Paris Saint Lazare;262152024.0;2020-09-30;0.0;0.0;320.0
Gare de Paris Saint Lazare;262152024.0;2020-10-07;2.0;0.0;333.0
Gare de Paris Saint Lazare;262152024.0;2020-10-08;1.0;0.0;326.0
Gare de Paris Saint Lazare;262152024.0;2020-10-28;0.0;0.0;255.0
Gare de Paris Saint Lazare;262152024.0;2020-11-30;2.0;0.0;320.0
Gare de Paris Saint Lazare;262152024.0;2020-12-10;0.0;0.0;218.0
Gare de Paris Saint Lazare;262152024.0;2020-12-26;0.0;0.0;206.0
Gare de Paris Saint Lazare;262152024.0;2020-12-29;0.0;0.0;220.0
Gare de Paris Saint Lazare;262152024.0;2021-01-05;0.0;0.0;170.0
Gare de Paris Saint Lazare;262152024.0;2021-01-08;0.0;0.0;178.0
Gare de Paris Saint Lazare;262152024.0;2021-01-15;0.0;0.0;212.0
Gare de Paris Saint Lazare;262152024.0;2021-01-16;0.0;0.0;134.0
Gare de Paris Saint Lazare;262152024.0;2021-01-18;0.0;0.0;195.0
Gare de Paris Saint Lazare;262152024.0;2021-01-21;0.0;0.0;159.0
Gare de Paris Saint Lazare;262152024.0;2021-01-22;0.0;0.0;162.0
Gare de Paris Saint Lazare;262152024.0;2021-01-26;0.0;0.0;134.0
Gare de Paris Saint Lazare;262152024.0;2021-01-29;0.0;0.0;135.0
Gare de Paris Saint Lazare;262152024.0;2021-02-15;0.0;0.0;166.0
Gare de Paris Saint Lazare;262152024.0;2021-02-23;0.0;0.0;183.0
Gare de Paris Saint Lazare;262152024.0;2021-02-26;0.0;0.0;157.0
Gare de Paris Saint Lazare;262152024.0;2021-02-27;0.0;0.0;176.0
Gare de Paris Saint Lazare;262152024.0;2021-04-29;0.0;0.0;237.0
Gare de Strasbourg;87212027.0;2019-01-03;0.0;0.0;1220.0
Gare de Strasbourg;87212027.0;2019-01-05;0.0;0.0;1107.0
Gare de Strasbourg;87212027.0;2019-01-07;0.0;0.0;1297.0
Gare de Strasbourg;87212027.0;2019-01-08;0.0;0.0;1015.0
Gare de Strasbourg;87212027.0;2019-01-10;0.0;0.0;1102.0
Gare de Strasbourg;87212027.0;2019-01-17;29.0;0.0;1031.0
Gare de Strasbourg;87212027.0;2019-01-19;0.0;0.0;1032.0
Gare de Strasbourg;87212027.0;2019-01-20;0.0;0.0;695.0
Gare de Strasbourg;87212027.0;2019-01-23;0.0;0.0;1160.0
Gare de Strasbourg;87212027.0;2019-01-29;0.0;0.0;1059.0
Gare de Strasbourg;87212027.0;2019-02-02;0.0;0.0;1145.0
Gare de Strasbourg;87212027.0;2019-02-04;0.0;0.0;1295.0
Gare de Strasbourg;87212027.0;2019-02-05;20.0;0.0;1157.0
Gare de Strasbourg;87212027.0;2019-02-09;1.0;1.0;793.0
Gare de Strasbourg;87212027.0;2019-02-10;16.0;0.0;912.0
Gare de Strasbourg;87212027.0;2019-02-11;15.0;0.0;1178.0
Gare de Strasbourg;87212027.0;2019-02-18;0.0;0.0;1209.0
Gare de Strasbourg;87212027.0;2019-02-25;22.0;0.0;1136.0
Gare de Strasbourg;87212027.0;2019-02-28;16.0;0.0;1417.0
Gare de Strasbourg;87212027.0;2019-03-02;13.0;1.0;1219.0
Gare de Strasbourg;87212027.0;2019-03-06;11.0;0.0;1120.0
Gare de Strasbourg;87212027.0;2019-03-09;11.0;0.0;1184.0
Gare de Strasbourg;87212027.0;2019-03-10;4.0;0.0;919.0
Gare de Strasbourg;87212027.0;2019-03-29;12.0;0.0;1578.0
Gare de Strasbourg;87212027.0;2019-04-02;74.0;0.0;1377.0
Gare de Strasbourg;87212027.0;2019-04-04;121.0;0.0;1315.0
Gare de Strasbourg;87212027.0;2019-04-08;125.0;5.0;1193.0
Gare de Strasbourg;87212027.0;2019-04-12;0.0;0.0;1352.0
Gare de Strasbourg;87212027.0;2019-04-20;6.0;0.0;1251.0
Gare de Strasbourg;87212027.0;2019-04-22;0.0;0.0;1023.0
Gare de Strasbourg;87212027.0;2019-04-26;33.0;0.0;1453.0
Gare de Strasbourg;87212027.0;2019-04-29;175.0;3.0;1401.0
Gare de Strasbourg;87212027.0;2019-05-02;110.0;0.0;1523.0
Gare de Strasbourg;87212027.0;2019-05-03;12.0;0.0;1396.0
Gare de Strasbourg;87212027.0;2019-05-04;2.0;0.0;1411.0
Gare de Strasbourg;87212027.0;2019-05-09;94.0;16.0;1117.0
Gare de Strasbourg;87212027.0;2019-05-10;178.0;0.0;1344.0
Gare de Strasbourg;87212027.0;2019-05-13;138.0;0.0;1283.0
Gare de Strasbourg;87212027.0;2019-05-15;127.0;0.0;1213.0
Gare de Strasbourg;87212027.0;2019-05-18;31.0;0.0;1158.0
Gare de Strasbourg;87212027.0;2019-05-21;18.0;3.0;1065.0
Gare de Strasbourg;87212027.0;2019-05-22;77.0;2.0;1205.0
Gare de Strasbourg;87212027.0;2019-06-05;383.0;105.0;1323.0
Gare de Strasbourg;87212027.0;2019-06-09;4.0;0.0;754.0
Gare de Strasbourg;87212027.0;2019-06-14;69.0;0.0;1312.0
Gare de Strasbourg;87212027.0;2019-06-15;201.0;10.0;1263.0
Gare de Strasbourg;87212027.0;2019-06-18;223.0;90.0;1181.0
Gare de Strasbourg;87212027.0;2019-06-24;187.0;23.0;1262.0
Gare de Strasbourg;87212027.0;2019-07-03;239.0;39.0;1296.0
Gare de Strasbourg;87212027.0;2019-07-06;144.0;0.0;1261.0
Gare de Strasbourg;87212027.0;2019-07-07;66.0;4.0;909.0
Gare de Strasbourg;87212027.0;2019-07-09;316.0;85.0;1209.0
Gare de Strasbourg;87212027.0;2019-07-14;29.0;0.0;782.0
Gare de Strasbourg;87212027.0;2019-07-22;100.0;4.0;1168.0
Gare de Strasbourg;87212027.0;2019-07-23;4.0;0.0;1141.0
Gare de Strasbourg;87212027.0;2019-07-26;0.0;0.0;1200.0
Gare de Strasbourg;87212027.0;2019-08-01;26.0;0.0;1311.0
Gare de Strasbourg;87212027.0;2019-08-06;0.0;0.0;1173.0
Gare de Strasbourg;87212027.0;2019-08-12;46.0;0.0;1096.0
Gare de Strasbourg;87212027.0;2019-08-14;48.0;0.0;1208.0
Gare de Strasbourg;87212027.0;2019-08-21;3.0;0.0;1157.0
Gare de Strasbourg;87212027.0;2019-09-03;118.0;8.0;1384.0
Gare de Strasbourg;87212027.0;2019-09-18;0.0;0.0;1238.0
Gare de Strasbourg;87212027.0;2019-09-21;0.0;0.0;1174.0
Gare de Strasbourg;87212027.0;2019-09-25;127.0;2.0;1242.0
Gare de Strasbourg;87212027.0;2019-09-27;22.0;0.0;1572.0
Gare de Strasbourg;87212027.0;2019-10-03;185.0;10.0;1381.0
Gare de Strasbourg;87212027.0;2019-10-17;23.0;5.0;1226.0
Gare de Strasbourg;87212027.0;2019-10-21;0.0;0.0;1278.0
Gare de Strasbourg;87212027.0;2019-10-31;11.0;0.0;1440.0
Gare de Strasbourg;87212027.0;2019-11-25;1.0;0.0;1166.0
Gare de Strasbourg;87212027.0;2019-12-12;81.0;10.0;900.0
Gare de Strasbourg;87212027.0;2019-12-17;243.0;27.0;833.0
Gare de Strasbourg;87212027.0;2019-12-21;349.0;9.0;1210.0
Gare de Strasbourg;87212027.0;2019-12-23;103.0;2.0;1158.0
Gare de Strasbourg;87212027.0;2019-12-24;231.0;45.0;1074.0
Gare de Strasbourg;87212027.0;2020-01-03;47.0;0.0;1092.0
Gare de Strasbourg;87212027.0;2020-01-06;0.0;0.0;1171.0
Gare de Strasbourg;87212027.0;2020-01-07;49.0;14.0;993.0
Gare de Strasbourg;87212027.0;2020-01-08;89.0;24.0;919.0
Gare de Strasbourg;87212027.0;2020-01-11;10.0;0.0;948.0
Gare de Strasbourg;87212027.0;2020-01-15;74.0;0.0;1000.0
Gare de Strasbourg;87212027.0;2020-01-17;1.0;0.0;1034.0
Gare de Strasbourg;87212027.0;2020-01-20;25.0;0.0;971.0
Gare de Strasbourg;87212027.0;2020-01-23;116.0;0.0;936.0
Gare de Strasbourg;87212027.0;2020-01-24;22.0;0.0;1096.0
Gare de Strasbourg;87212027.0;2020-01-26;0.0;0.0;696.0
Gare de Strasbourg;87212027.0;2020-01-27;0.0;0.0;997.0
Gare de Strasbourg;87212027.0;2020-02-11;6.0;0.0;988.0
Gare de Strasbourg;87212027.0;2020-02-13;77.0;4.0;1050.0
Gare de Strasbourg;87212027.0;2020-02-15;87.0;0.0;1045.0
Gare de Strasbourg;87212027.0;2020-02-17;14.0;0.0;885.0
Gare de Strasbourg;87212027.0;2020-02-22;0.0;0.0;1033.0
Gare de Strasbourg;87212027.0;2020-02-24;24.0;0.0;968.0
Gare de Strasbourg;87212027.0;2020-02-28;34.0;0.0;1279.0
Gare de Strasbourg;87212027.0;2020-03-02;0.0;0.0;1147.0
Gare de Strasbourg;87212027.0;2020-03-04;5.0;0.0;807.0
Gare de Strasbourg;87212027.0;2020-03-11;19.0;0.0;919.0
Gare de Strasbourg;87212027.0;2020-03-12;69.0;0.0;923.0
Gare de Strasbourg;87212027.0;2020-05-30;2.0;0.0;272.0
Gare de Strasbourg;87212027.0;2020-06-07;0.0;0.0;251.0
Gare de Strasbourg;87212027.0;2020-06-11;0.0;0.0;439.0
Gare de Strasbourg;87212027.0;2020-06-20;0.0;0.0;687.0
Gare de Strasbourg;87212027.0;2020-06-25;3.0;0.0;588.0
Gare de Strasbourg;87212027.0;2020-06-28;0.0;0.0;324.0
Gare de Strasbourg;87212027.0;2020-07-03;21.0;0.0;730.0
Gare de Strasbourg;87212027.0;2020-07-09;0.0;0.0;728.0
Gare de Strasbourg;87212027.0;2020-07-16;0.0;0.0;773.0
Gare de Strasbourg;87212027.0;2020-08-11;25.0;0.0;602.0
Gare de Strasbourg;87212027.0;2020-08-13;0.0;0.0;588.0
Gare de Strasbourg;87212027.0;2020-08-14;0.0;0.0;727.0
Gare de Strasbourg;87212027.0;2020-08-15;0.0;0.0;560.0
Gare de Strasbourg;87212027.0;2020-09-08;0.0;0.0;768.0
Gare de Strasbourg;87212027.0;2020-09-11;0.0;0.0;877.0
Gare de Strasbourg;87212027.0;2020-09-13;0.0;0.0;508.0
Gare de Strasbourg;87212027.0;2020-10-05;0.0;0.0;752.0
Gare de Strasbourg;87212027.0;2020-10-08;0.0;0.0;648.0
Gare de Strasbourg;87212027.0;2020-10-09;0.0;0.0;841.0
Gare de Strasbourg;87212027.0;2020-10-12;0.0;0.0;725.0
Gare de Strasbourg;87212027.0;2020-10-13;0.0;0.0;663.0
Gare de Strasbourg;87212027.0;2020-10-17;0.0;0.0;802.0
Gare de Strasbourg;87212027.0;2020-10-19;0.0;0.0;747.0
Gare de Strasbourg;87212027.0;2020-10-20;0.0;0.0;667.0
Gare de Strasbourg;87212027.0;2020-10-21;0.0;0.0;676.0
Gare de Strasbourg;87212027.0;2020-10-26;0.0;0.0;655.0
Gare de Strasbourg;87212027.0;2020-10-28;0.0;0.0;621.0
Gare de Strasbourg;87212027.0;2020-11-03;0.0;0.0;334.0
Gare de Strasbourg;87212027.0;2020-11-04;0.0;0.0;358.0
Gare de Strasbourg;87212027.0;2020-11-06;0.0;0.0;419.0
Gare de Strasbourg;87212027.0;2020-11-07;4.0;0.0;249.0
Gare de Strasbourg;87212027.0;2020-11-11;0.0;0.0;121.0
Gare de Strasbourg;87212027.0;2020-11-17;2.0;0.0;298.0
Gare de Strasbourg;87212027.0;2020-11-18;0.0;0.0;242.0
Gare de Strasbourg;87212027.0;2020-11-22;0.0;0.0;127.0
Gare de Strasbourg;87212027.0;2020-11-28;0.0;0.0;254.0
Gare de Strasbourg;87212027.0;2020-12-02;0.0;0.0;386.0
Gare de Strasbourg;87212027.0;2020-12-16;0.0;0.0;420.0
Gare de Strasbourg;87212027.0;2020-12-17;0.0;0.0;444.0
Gare de Strasbourg;87212027.0;2020-12-23;0.0;0.0;399.0
Gare de Strasbourg;87212027.0;2020-12-29;0.0;0.0;405.0
Gare de Strasbourg;87212027.0;2021-01-01;0.0;0.0;177.0
Gare de Strasbourg;87212027.0;2021-01-03;0.0;0.0;376.0
Gare de Strasbourg;87212027.0;2021-01-04;0.0;0.0;456.0
Gare de Strasbourg;87212027.0;2021-01-05;1.0;1.0;442.0
Gare de Strasbourg;87212027.0;2021-01-11;0.0;0.0;351.0
Gare de Strasbourg;87212027.0;2021-01-16;0.0;0.0;380.0
Gare de Strasbourg;87212027.0;2021-01-19;0.0;0.0;383.0
Gare de Strasbourg;87212027.0;2021-01-24;0.0;0.0;246.0
Gare de Strasbourg;87212027.0;2021-01-25;0.0;0.0;353.0
Gare de Strasbourg;87212027.0;2021-01-26;0.0;0.0;373.0
Gare de Strasbourg;87212027.0;2021-02-08;1.0;0.0;359.0
Gare de Strasbourg;87212027.0;2021-02-12;1.0;0.0;374.0
Gare de Strasbourg;87212027.0;2021-02-13;0.0;0.0;375.0
Gare de Strasbourg;87212027.0;2021-03-05;8.0;0.0;365.0
Gare de Strasbourg;87212027.0;2021-03-10;4.0;0.0;307.0
Gare de Strasbourg;87212027.0;2021-03-14;0.0;0.0;255.0
Gare de Strasbourg;87212027.0;2021-03-23;0.0;0.0;288.0
Gare de Strasbourg;87212027.0;2021-03-26;2.0;0.0;319.0
Gare de Strasbourg;87212027.0;2021-04-01;0.0;0.0;328.0
Gare de Strasbourg;87212027.0;2021-04-02;0.0;0.0;267.0
Gare de Strasbourg;87212027.0;2021-04-03;4.0;1.0;357.0
Gare de Strasbourg;87212027.0;2021-04-04;0.0;0.0;165.0
Gare de Strasbourg;87212027.0;2021-04-05;0.0;0.0;200.0
Gare de Strasbourg;87212027.0;2021-04-26;5.0;0.0;239.0
Gare Paris Est Alsace;261339003.0;2019-01-07;0.0;0.0;118.0
Gare Paris Est Alsace;261339003.0;2019-01-14;5.0;0.0;393.0
Gare Paris Est Alsace;261339003.0;2019-01-16;0.0;0.0;400.0
Gare Paris Est Alsace;261339003.0;2019-01-20;0.0;0.0;113.0
Gare Paris Est Alsace;261339003.0;2019-02-06;1.0;1.0;1.0
Gare Paris Est Alsace;261339003.0;2019-02-14;64.0;1.0;897.0
Gare Paris Est Alsace;261339003.0;2019-02-15;55.0;0.0;1079.0
Gare Paris Est Alsace;261339003.0;2019-02-27;0.0;0.0;274.0
Gare Paris Est Alsace;261339003.0;2019-02-28;8.0;0.0;237.0
Gare Paris Est Alsace;261339003.0;2019-03-06;35.0;1.0;792.0
Gare Paris Est Alsace;261339003.0;2019-03-17;18.0;1.0;583.0
Gare Paris Est Alsace;261339003.0;2019-03-21;100.0;0.0;1152.0
Gare Paris Est Alsace;261339003.0;2019-03-28;118.0;27.0;1020.0
Gare Paris Est Alsace;261339003.0;2019-03-30;84.0;1.0;848.0
Gare Paris Est Alsace;261339003.0;2019-04-01;75.0;0.0;1183.0
Gare Paris Est Alsace;261339003.0;2019-04-04;90.0;9.0;798.0
Gare Paris Est Alsace;261339003.0;2019-04-18;60.0;0.0;1005.0
Gare Paris Est Alsace;261339003.0;2019-04-22;2.0;0.0;518.0
Gare Paris Est Alsace;261339003.0;2019-05-12;0.0;0.0;902.0
Gare Paris Est Alsace;261339003.0;2019-05-16;112.0;55.0;1224.0
Gare Paris Est Alsace;261339003.0;2019-06-01;19.0;9.0;721.0
Gare Paris Est Alsace;261339003.0;2019-06-02;67.0;5.0;813.0
Gare Paris Est Alsace;261339003.0;2019-06-03;194.0;42.0;1175.0
Gare Paris Est Alsace;261339003.0;2019-06-05;327.0;110.0;1148.0
Gare Paris Est Alsace;261339003.0;2019-06-07;218.0;30.0;1166.0
Gare Paris Est Alsace;261339003.0;2019-06-11;159.0;99.0;1099.0
Gare Paris Est Alsace;261339003.0;2019-06-12;155.0;77.0;1047.0
Gare Paris Est Alsace;261339003.0;2019-06-16;90.0;44.0;850.0
Gare Paris Est Alsace;261339003.0;2019-06-17;148.0;75.0;1101.0
Gare Paris Est Alsace;261339003.0;2019-06-20;189.0;86.0;1075.0
Gare Paris Est Alsace;261339003.0;2019-06-26;184.0;79.0;1144.0
Gare Paris Est Alsace;261339003.0;2019-06-28;261.0;88.0;1233.0
Gare Paris Est Alsace;261339003.0;2019-06-30;109.0;45.0;999.0
Gare Paris Est Alsace;261339003.0;2019-07-06;127.0;87.0;848.0
Gare Paris Est Alsace;261339003.0;2019-07-16;198.0;51.0;968.0
Gare Paris Est Alsace;261339003.0;2019-07-20;171.0;71.0;741.0
Gare Paris Est Alsace;261339003.0;2019-07-26;169.0;16.0;1008.0
Gare Paris Est Alsace;261339003.0;2019-07-29;121.0;46.0;1017.0
Gare Paris Est Alsace;261339003.0;2019-07-31;176.0;6.0;1020.0
Gare Paris Est Alsace;261339003.0;2019-08-21;7.0;0.0;908.0
Gare Paris Est Alsace;261339003.0;2019-08-24;30.0;1.0;762.0
Gare Paris Est Alsace;261339003.0;2019-08-30;84.0;4.0;1003.0
Gare Paris Est Alsace;261339003.0;2019-08-31;57.0;19.0;684.0
Gare Paris Est Alsace;261339003.0;2019-09-03;17.0;0.0;684.0
Gare Paris Est Alsace;261339003.0;2019-09-09;24.0;0.0;962.0
Gare Paris Est Alsace;261339003.0;2019-09-17;63.0;8.0;958.0
Gare Paris Est Alsace;261339003.0;2019-09-23;99.0;5.0;1009.0
Gare Paris Est Alsace;261339003.0;2019-09-26;76.0;0.0;883.0
Gare Paris Est Alsace;261339003.0;2019-09-29;13.0;0.0;711.0
Gare Paris Est Alsace;261339003.0;2019-10-08;6.0;0.0;926.0
Gare Paris Est Alsace;261339003.0;2019-10-09;26.0;0.0;930.0
Gare Paris Est Alsace;261339003.0;2019-10-18;62.0;0.0;896.0
Gare Paris Est Alsace;261339003.0;2019-10-23;99.0;0.0;799.0
Gare Paris Est Alsace;261339003.0;2019-10-26;105.0;0.0;774.0
Gare Paris Est Alsace;261339003.0;2019-10-29;48.0;0.0;895.0
Gare Paris Est Alsace;261339003.0;2019-11-04;0.0;0.0;931.0
Gare Paris Est Alsace;261339003.0;2019-11-05;40.0;0.0;780.0
Gare Paris Est Alsace;261339003.0;2019-11-06;12.0;0.0;878.0
Gare Paris Est Alsace;261339003.0;2019-11-07;64.0;0.0;959.0
Gare Paris Est Alsace;261339003.0;2019-11-08;0.0;0.0;950.0
Gare Paris Est Alsace;261339003.0;2019-11-14;78.0;0.0;909.0
Gare Paris Est Alsace;261339003.0;2019-12-11;1.0;1.0;1.0
Gare Paris Est Alsace;261339003.0;2020-01-09;13.0;0.0;487.0
Gare Paris Est Alsace;261339003.0;2020-01-15;10.0;0.0;713.0
Gare Paris Est Alsace;261339003.0;2020-01-17;10.0;0.0;775.0
Gare Paris Est Alsace;261339003.0;2020-01-19;2.0;0.0;683.0
Gare Paris Est Alsace;261339003.0;2020-01-21;19.0;1.0;811.0
Gare Paris Est Alsace;261339003.0;2020-01-26;0.0;0.0;663.0
Gare Paris Est Alsace;261339003.0;2020-01-28;40.0;0.0;700.0
Gare Paris Est Alsace;261339003.0;2020-02-10;21.0;1.0;655.0
Gare Paris Est Alsace;261339003.0;2020-02-14;67.0;4.0;835.0
Gare Paris Est Alsace;261339003.0;2020-02-26;22.0;0.0;740.0
Gare Paris Est Alsace;261339003.0;2020-02-28;7.0;0.0;883.0
Gare Paris Est Alsace;261339003.0;2020-03-06;3.0;0.0;841.0
Gare Paris Est Alsace;261339003.0;2020-03-15;0.0;0.0;350.0
Gare Paris Est Alsace;261339003.0;2020-05-12;0.0;0.0;179.0
Gare Paris Est Alsace;261339003.0;2020-05-17;0.0;0.0;102.0
Gare Paris Est Alsace;261339003.0;2020-05-20;0.0;0.0;177.0
Gare Paris Est Alsace;261339003.0;2020-05-21;0.0;0.0;140.0
Gare Paris Est Alsace;261339003.0;2020-05-30;13.0;0.0;251.0
Gare Paris Est Alsace;261339003.0;2020-06-07;7.0;0.0;322.0
Gare Paris Est Alsace;261339003.0;2020-06-12;0.0;0.0;501.0
Gare Paris Est Alsace;261339003.0;2020-06-15;7.0;0.0;526.0
Gare Paris Est Alsace;261339003.0;2020-06-20;0.0;0.0;410.0
Gare Paris Est Alsace;261339003.0;2020-06-21;0.0;0.0;422.0
Gare Paris Est Alsace;261339003.0;2020-06-22;9.0;0.0;558.0
Gare Paris Est Alsace;261339003.0;2020-06-23;4.0;0.0;544.0
Gare Paris Est Alsace;261339003.0;2020-06-26;0.0;0.0;647.0
Gare Paris Est Alsace;261339003.0;2020-07-15;23.0;9.0;516.0
Gare Paris Est Alsace;261339003.0;2020-07-18;13.0;0.0;368.0
Gare Paris Est Alsace;261339003.0;2020-07-25;40.0;4.0;313.0
Gare Paris Est Alsace;261339003.0;2020-07-27;10.0;0.0;601.0
Gare Paris Est Alsace;261339003.0;2020-07-28;8.0;0.0;623.0
Gare Paris Est Alsace;261339003.0;2020-07-29;25.0;0.0;568.0
Gare Paris Est Alsace;261339003.0;2020-07-30;71.0;3.0;526.0
Gare Paris Est Alsace;261339003.0;2020-07-31;31.0;0.0;517.0
Gare Paris Est Alsace;261339003.0;2020-08-20;1.0;0.0;553.0
Gare Paris Est Alsace;261339003.0;2020-08-22;18.0;0.0;502.0
Gare Paris Est Alsace;261339003.0;2020-08-28;3.0;0.0;726.0
Gare Paris Est Alsace;261339003.0;2020-09-07;15.0;0.0;672.0
Gare Paris Est Alsace;261339003.0;2020-09-11;6.0;0.0;615.0
Gare Paris Est Alsace;261339003.0;2020-09-18;6.0;0.0;622.0
Gare Paris Est Alsace;261339003.0;2020-09-21;1.0;0.0;590.0
Gare Paris Est Alsace;261339003.0;2020-09-25;0.0;0.0;694.0
Gare Paris Est Alsace;261339003.0;2020-09-28;2.0;0.0;651.0
Gare Paris Est Alsace;261339003.0;2020-10-09;1.0;0.0;799.0
Gare Paris Est Alsace;261339003.0;2020-10-15;11.0;0.0;525.0
Gare Paris Est Alsace;261339003.0;2020-10-17;30.0;2.0;387.0
Gare Paris Est Alsace;261339003.0;2020-10-18;0.0;0.0;490.0
Gare Paris Est Alsace;261339003.0;2020-10-19;0.0;0.0;650.0
Gare Paris Est Alsace;261339003.0;2020-10-20;3.0;0.0;558.0
Gare Paris Est Alsace;261339003.0;2020-10-31;0.0;0.0;304.0
Gare Paris Est Alsace;261339003.0;2020-11-06;2.0;0.0;325.0
Gare Paris Est Alsace;261339003.0;2020-11-13;4.0;0.0;245.0
Gare Paris Est Alsace;261339003.0;2020-11-18;0.0;0.0;263.0
Gare Paris Est Alsace;261339003.0;2020-11-22;0.0;0.0;153.0
Gare Paris Est Alsace;261339003.0;2020-11-23;2.0;0.0;294.0
Gare Paris Est Alsace;261339003.0;2020-11-25;6.0;0.0;320.0
Gare Paris Est Alsace;261339003.0;2020-11-28;16.0;0.0;269.0
Gare Paris Est Alsace;261339003.0;2020-12-02;0.0;0.0;455.0
Gare Paris Est Alsace;261339003.0;2020-12-04;2.0;0.0;456.0
Gare Paris Est Alsace;261339003.0;2020-12-20;0.0;0.0;383.0
Gare Paris Est Alsace;261339003.0;2021-01-06;0.0;0.0;439.0
Gare Paris Est Alsace;261339003.0;2021-01-13;0.0;0.0;437.0
Gare Paris Est Alsace;261339003.0;2021-01-14;0.0;0.0;454.0
Gare Paris Est Alsace;261339003.0;2021-01-18;0.0;0.0;436.0
Gare Paris Est Alsace;261339003.0;2021-01-20;6.0;0.0;399.0
Gare Paris Est Alsace;261339003.0;2021-01-28;2.0;0.0;426.0
Gare Paris Est Alsace;261339003.0;2021-02-02;0.0;0.0;390.0
Gare Paris Est Alsace;261339003.0;2021-02-06;7.0;0.0;353.0
Gare Paris Est Alsace;261339003.0;2021-02-11;2.0;0.0;425.0
Gare Paris Est Alsace;261339003.0;2021-02-12;13.0;0.0;423.0
Gare Paris Est Alsace;261339003.0;2021-02-13;7.0;0.0;355.0
Gare Paris Est Alsace;261339003.0;2021-02-15;0.0;0.0;418.0
Gare Paris Est Alsace;261339003.0;2021-02-19;2.0;0.0;467.0
Gare Paris Est Alsace;261339003.0;2021-02-21;0.0;0.0;220.0
Gare Paris Est Alsace;261339003.0;2021-02-23;11.0;2.0;349.0
Gare Paris Est Alsace;261339003.0;2021-02-24;0.0;0.0;374.0
Gare Paris Est Alsace;261339003.0;2021-02-25;0.0;0.0;407.0
Gare Paris Est Alsace;261339003.0;2021-02-26;2.0;0.0;466.0
Gare Paris Est Alsace;261339003.0;2021-03-21;0.0;0.0;202.0
Gare Paris Est Alsace;261339003.0;2021-03-27;1.0;0.0;241.0
Gare Paris Est Alsace;261339003.0;2021-03-29;0.0;0.0;312.0
Gare Paris Est Alsace;261339003.0;2021-03-30;11.0;0.0;300.0
Gare Paris Est Alsace;261339003.0;2021-04-10;14.0;0.0;179.0
Gare Paris Est Alsace;261339003.0;2021-05-01;0.0;0.0;221.0
NEC Paris Gare du Nord;261813021.0;2019-01-09;11.0;0.0;1144.0
NEC Paris Gare du Nord;261813021.0;2019-01-23;7.0;0.0;303.0
NEC Paris Gare du Nord;261813021.0;2019-01-25;5.0;0.0;1340.0
NEC Paris Gare du Nord;261813021.0;2019-02-01;20.0;0.0;1254.0
NEC Paris Gare du Nord;261813021.0;2019-02-02;5.0;0.0;1032.0
NEC Paris Gare du Nord;261813021.0;2019-02-06;17.0;0.0;1250.0
NEC Paris Gare du Nord;261813021.0;2019-02-08;23.0;0.0;1458.0
NEC Paris Gare du Nord;261813021.0;2019-02-16;2.0;0.0;1071.0
NEC Paris Gare du Nord;261813021.0;2019-02-23;26.0;0.0;1037.0
NEC Paris Gare du Nord;261813021.0;2019-02-26;20.0;0.0;1351.0
NEC Paris Gare du Nord;261813021.0;2019-03-12;17.0;0.0;1194.0
NEC Paris Gare du Nord;261813021.0;2019-03-13;95.0;21.0;1013.0
NEC Paris Gare du Nord;261813021.0;2019-03-15;7.0;2.0;1273.0
NEC Paris Gare du Nord;261813021.0;2019-03-22;50.0;0.0;1154.0
NEC Paris Gare du Nord;261813021.0;2019-03-28;56.0;4.0;929.0
NEC Paris Gare du Nord;261813021.0;2019-03-30;46.0;3.0;894.0
NEC Paris Gare du Nord;261813021.0;2019-04-01;80.0;2.0;1161.0
NEC Paris Gare du Nord;261813021.0;2019-04-02;46.0;0.0;1044.0
NEC Paris Gare du Nord;261813021.0;2019-04-08;47.0;0.0;1069.0
NEC Paris Gare du Nord;261813021.0;2019-04-09;79.0;2.0;924.0
NEC Paris Gare du Nord;261813021.0;2019-04-11;109.0;5.0;938.0
NEC Paris Gare du Nord;261813021.0;2019-04-22;85.0;26.0;872.0
NEC Paris Gare du Nord;261813021.0;2019-05-13;59.0;2.0;950.0
NEC Paris Gare du Nord;261813021.0;2019-05-15;103.0;21.0;1028.0
NEC Paris Gare du Nord;261813021.0;2019-05-16;133.0;22.0;1042.0
NEC Paris Gare du Nord;261813021.0;2019-05-19;35.0;0.0;869.0
NEC Paris Gare du Nord;261813021.0;2019-05-25;127.0;26.0;773.0
NEC Paris Gare du Nord;261813021.0;2019-05-30;98.0;1.0;826.0
NEC Paris Gare du Nord;261813021.0;2019-06-01;36.0;0.0;816.0
NEC Paris Gare du Nord;261813021.0;2019-06-05;147.0;34.0;924.0
NEC Paris Gare du Nord;261813021.0;2019-06-13;118.0;0.0;982.0
